box_office,movie_id,movie_title,release_date,directedBy,starring,genre,runtime,country,language,rating_num,vote_num,rating_per_stars5,rating_per_stars4,rating_per_stars3,rating_per_stars2,rating_per_stars1,intro,comment_num,question_num
14028.0,10741834,复仇者联盟2：奥创纪元 Avengers: Age of Ultron,2015,['乔斯·韦登'],"['小罗伯特·唐尼', '克里斯·海姆斯沃斯', '马克·鲁弗洛', '克里斯·埃文斯', '斯嘉丽·约翰逊', '杰瑞米·雷纳', '詹姆斯·斯派德', '塞缪尔·杰克逊', '唐·钱德尔', '亚伦·泰勒-约翰逊', '伊丽莎白·奥尔森', '保罗·贝坦尼', '寇碧·史莫德斯', '安东尼·麦凯', '海莉·阿特维尔', '伊德里斯·艾尔巴', '斯特兰·斯卡斯加德', '金秀贤', '托马斯·克莱舒曼', '安迪·瑟金斯', '朱莉·德尔佩', '斯坦·李', '亨利·古德曼', '多米尼克·普罗沃斯特-切克利', '艾萨克·安德鲁斯']","['动作', '科幻', '奇幻', '冒险']",142,美国,英语 / 韩语,7.5,440094,19.3,41.5,33.9,4.4,0.9,托尼·斯塔克（小罗伯特·唐尼 Robert Downey Jr. 饰）试图重启一个已经废弃的维和项目，不料该项目却成为危机导火索。世上最强大的超级英雄——钢铁侠、美国队长（克里斯·埃文斯 Chris Evans 饰）、雷神（克里斯·海姆斯沃斯 Chris Hemsworth 饰）、绿巨人（马克·鲁弗洛 Mark Ruffalo 饰）、黑寡妇（斯嘉丽·约翰逊 Scarlett Johansson 饰）和鹰眼（杰瑞米·雷纳 Jeremy Renner 饰），不得不接受终极考验，拯救危在旦夕的地球。神秘反派奥创（詹姆斯·斯派德 James Spader 配音）逐渐崛起，超级英雄们必须重新集结，竭力阻止奥创实施人类灭绝计划。战斗中，复仇者联盟成员们还遇到了两个新人物——旺达·马克西莫夫（伊丽莎白·奥尔森 Elizabeth Olsen 饰）和皮特罗·马克西莫夫（亚伦·泰勒-约翰逊 Aaron Taylor-Johnson 饰），以及以全新面目归来的老朋友——幻视（保罗·贝坦尼 Paul Bettany 饰）。世界秩序濒临崩溃，复仇者联盟必须阻止奥创的阴谋。强敌不断出现，一场空前绝后的全球浩战即将展开……,120032,214
13566.0,3011235,哈利·波特与死亡圣器(下) Harry Potter and the Deathly Hallows: Part 2,2011,['大卫·叶茨'],"['丹尼尔·雷德克里夫', '艾玛·沃森', '鲁伯特·格林特', '海伦娜·伯翰·卡特', '拉尔夫·费因斯', '艾伦·瑞克曼', '玛吉·史密斯', '汤姆·费尔顿', '邦妮·怀特', '朱丽·沃特斯', '迈克尔·刚本', '伊文娜·林奇', '多姆纳尔·格里森', '克蕾曼丝·波西', '詹森·艾萨克', '海伦·麦克洛瑞', '马修·刘易斯', '梁佩诗', '约翰·赫特', '大卫·休里斯', '加里·奥德曼', '吉姆·布劳德本特', '艾玛·汤普森', '娜塔丽·特纳', '蒂莫西·斯波', '大卫·布拉德利', '罗彼·考特拉尼', '凯莉·麦克唐纳', '塞伦·希德']","['奇幻', '冒险']",130,美国 / 英国,英语,8.9,620785,56.0,33.6,9.5,0.7,0.2,当又一次和伏地魔（拉尔夫·费因斯 Ralph Fiennes 饰）的意识连通，哈利·波特（丹尼尔·雷德克里夫 Daniel Radcliffe 饰）断定最后一件魂器藏在霍格沃茨，于是和罗恩（鲁伯特·格林特 Rupert Grint 饰）、赫敏（艾玛·沃森 Emma Watson 饰）一同返回阴云密布的学校。在好友们的帮助下，他们成功驱逐了斯内普（艾伦·瑞克曼 Alan Rickman 饰），然而觉察到哈利目的的伏地魔则率领徒众向霍格沃茨逼近。食死徒、摄魂怪、巨人疯狂涌入这所有着悠久历史的魔法学校，正邪决战旋即爆发，一时间血雨腥风，死伤无数。从斯内普的眼泪中，哈利不仅了解到父辈的故事，也证实了藏缅于他体内最后的秘密。在此之后，他也和伏地魔迎来了最后的对决……本片根据英国作家J.K.罗琳的同名原著改编，也是“哈利·波特”系列影片的完结篇。,133960,17
13468.0,6390825,黑豹 Black Panther,2018,['瑞恩·库格勒'],"['查德维克·博斯曼', '露皮塔·尼永奥', '迈克尔·B·乔丹', '丹娜·奎里拉', '马丁·弗瑞曼', '丹尼尔·卡卢亚', '利蒂希娅·赖特', '温斯顿·杜克', '斯特林·K·布朗', '安吉拉·贝塞特', '福里斯特·惠特克', '安迪·瑟金斯', '弗洛伦丝·卡松巴', '约翰·卡尼', '大卫·S·李', '娜比娅·毕']","['动作', '科幻', '冒险']",134,美国,英语 / 斯瓦希里语 / 科萨语 / 韩语,6.5,394885,6.6,27.3,52.0,11.9,2.2,位于非洲的神秘国家瓦坎达，凭借来自宇宙的振金而成为科技极度发达的国家，不过他们长久封闭，始终对外界保守这个秘密。在前国王死于联合国爆炸袭击后，特查拉王子（查德维克·博斯曼 Chadwick Boseman 饰）继任成为新的国王，同时他也是黑豹的继承者。登基之后，特查拉与前女友娜吉雅（露皮塔·尼永奥 Lupita Nyong'o 饰）、贴身侍卫奥姆烨（丹娜·奎里拉 Danai Gurira 饰）追查曾经盗取振金并杀害瓦坎达人的尤利西斯·克劳（安迪·瑟金斯 Andy Serkis 饰）。一番厮杀后，克劳侥幸逃脱，谁知最终死于合伙人艾瑞克·克尔芒戈（迈克尔·B·乔丹 Michael B. Jordan 饰）之手。艾瑞克同样具有瓦坎达血统，而且当年他的父亲死在了自己的兄弟——特查拉父亲的手中。怀着莫大的仇恨，艾瑞克踏足瓦坎达，去争夺至高无上的王位……,129093,33
13325.0,22265634,星球大战8：最后的绝地武士 Star Wars: The Last Jedi,2017,['莱恩·约翰逊'],"['马克·哈米尔', '凯丽·费雪', '黛西·雷德利', '亚当·德赖弗', '约翰·博耶加', '奥斯卡·伊萨克', '安迪·瑟金斯', '露皮塔·尼永奥', '多姆纳尔·格里森', '安东尼·丹尼尔斯', '格温多兰·克里斯蒂', '凯莉·玛丽·陈', '劳拉·邓恩', '本尼西奥·德尔·托罗', '弗兰克·奥兹', '比莉·洛德', '阿曼达·劳伦斯', '吉米·维', '贾斯汀·塞洛克斯', '蒂姆·罗斯', '汤姆·凯恩', '亚德里安·埃德蒙松', '马克·路易斯·琼斯', '赫敏·科菲尔德', '吴青芸', '诺阿·西甘', '保罗·卡塞', '米凯拉·科尔', '普莉安卡·伯福德', '纳温·乔杜里', '安德鲁·杰克', '克里斯塔·克拉克', '伊川东吾']","['动作', '科幻', '冒险']",152,美国,英语,7.1,135766,14.0,38.1,38.5,7.4,2.0,邪恶的斯努克所率领的第一秩序正以前所未有的破坏力扫荡抵抗者组织最后的力量。几经辗转，蕾伊（黛西·雷德利 Daisy Ridley 饰）终于在银河一隅找到隐居的卢克·天行者（马克·哈米尔 Mark Hamill 饰），与此同时她自身的力量也正慢慢苏醒。遭到重创的抵抗者命悬一线，为了摆脱第一秩序的追杀，芬恩（约翰·博耶加 John Boyega 饰）和萝丝（凯莉·玛丽·陈 Kelly Marie Tran 饰）逃出主舰，试图找到能令他们起死回生的人物，而好逞英雄的波（奥斯卡·伊萨克 Oscar Isaac 饰）则留下来见证着抵抗者最为危机和绝望的时刻。另一方面，凯洛·伦（亚当·德赖弗 Adam Driver 饰）和蕾伊的精神世界意外连通，他终将和自己的恩师卢克迎来决算的时刻……,43849,30
13095.0,26416062,侏罗纪世界2 Jurassic World: Fallen Kingdom,2018,['J·A·巴亚纳'],"['克里斯·帕拉特', '布莱丝·达拉斯·霍华德', '贾斯蒂斯·史密斯', '伊莎贝拉·瑟蒙', '拉菲·斯波', '托比·琼斯', '泰德·拉文', '詹姆斯·克伦威尔', '黄荣亮', '丹妮艾拉·皮内达', '杰拉丁·卓别林', '杰夫·高布伦', '卡米尔·雷米泽斯基', '丹尼尔·斯蒂森', '皮特·杰森', '迈克尔·帕帕约翰', '罗伯特·埃姆斯', '罗南·萨莫尔斯', '麦克斯·贝克', '丹尼尔·厄根', '戴维·奥拉瓦莱·阿印德']","['动作', '科幻', '冒险']",128,美国,英语 / 俄语,6.7,327609,7.2,31.7,51.1,8.8,1.2,自侏罗纪世界的骚乱以来，种类繁多的恐龙在努布拉岛度过了三年无拘无束的时光。然而该岛火山活动频繁，随时有喷发的危险。致力于恐龙保护的克莱尔·戴宁（布莱丝·达拉斯·霍华德 Bryce Dallas Howard 饰）受到班杰明•洛克伍德的邀请。班杰明及其下属伊莱·米尔斯（拉菲·斯波 Rafe Spall 饰）希望她和相关技术人员前往努布拉岛拯救那里的恐龙，并将它们安置在新的栖息地。受到感染的克莱尔设法找来欧文（克里斯·帕拉特 Chris Pratt 饰）一同前往，欧文则希望救出他亲手驯养的迅猛龙小蓝。当他们踏足这座隔绝之岛时，却发现事情没那么简单。火山蠢蠢欲动，随时爆发，而混乱之中丑恶的阴谋悄然酝酿……,104616,21
12765.0,4202982,冰雪奇缘 Frozen,2013,"['克里斯·巴克', '珍妮弗·李']","['克里斯汀·贝尔', '伊迪娜·门泽尔', '乔纳森·格罗夫', '乔什·加德', '圣蒂诺·方塔纳', '艾伦·图代克', '塞伦·希德', '克里斯·威廉姆斯', '斯蒂芬·安德森', '玛雅·威尔逊', '伊迪·麦克勒格', '罗伯特·派恩', '莫里斯·拉马奇', '珍妮弗·李', '莉薇·施图本劳赫', '伊娃·贝拉', '斯宾塞·莱西·加纳斯', '泰里·布朗', '杰西·科尔蒂', '杰夫·马库斯', '塔克·吉莫尔', '保罗·布里格斯']","['喜剧', '动画', '歌舞', '奇幻']",102,美国,英语 / 冰岛语,8.4,576821,37.2,46.7,14.9,1.0,0.2,在四面环海、风景如画的阿伦黛尔王国，生活着两位可爱美丽的小公主，艾莎和安娜。艾莎天生具有制造冰雪的能力，随着年龄的增长，她的能力越来越强，甚至险些夺走妹妹的生命。为此国王紧闭宫门，也中断了两姐妹的联系。悲哀的海难过后，艾莎（伊迪娜·门泽尔 Idina Menzel 配音 ）终于到了加冕的年龄，各国王公齐来祝贺。艾莎战战兢兢，唯恐被人识破隐藏了多年的秘密。然而当听说安娜（克里斯汀·贝尔 Kristen Bell 配音）将要和初次见面的南埃尔斯王子汉斯（圣蒂诺·方塔纳 Santino Fontana 配音）结婚时，依然情绪失控露出了马脚。在此之后她逃到山中，构建了属于自己的冰雪王国，而阿伦黛尔也陷入可怕的寒冷之中。安娜独自来到山中，在山民克斯托夫（乔纳森·格罗夫 Jonathan Groff 配音）的帮助下总算来到姐姐的宫殿，她能否让国家重新找回失落的绿意？,148600,139
12635.0,25900945,美女与野兽 Beauty and the Beast,2017,['比尔·康顿'],"['艾玛·沃森', '丹·史蒂文斯', '卢克·伊万斯', '凯文·克莱恩', '乔什·加德', '伊万·麦克格雷格', '伊恩·麦克莱恩', '艾玛·汤普森', '斯坦利·图齐', '古古·姆巴塔-劳', '奥德拉·麦克唐纳', '内森·麦克', '哈蒂·莫拉汉', '迈克尔·吉普森', '水野索诺娅', '亨利·加勒特', '戴尔·布兰斯顿']","['爱情', '歌舞', '奇幻']",129,美国,英语,7.2,339406,13.9,37.4,42.0,6.0,0.8,贝儿（艾玛·沃森 Emma Watson 饰）和小镇上的其他女孩不同，是一个热爱阅读和幻想的姑娘，孔武有力英俊强壮的加斯顿（卢克·伊万斯 Luke Evans 饰）发誓要娶贝儿为妻，但贝儿却一眼看穿了他的自私和虚伪，拒不从命。某日，贝儿的父亲莫里斯（凯文·克莱恩 Kevin Kline 饰）迷路误打误撞之下来到了一座荒凉破败的城堡中，那里居住着样貌可怖半人半兽的野兽（丹·史蒂文斯 Dan Stevens 饰）。因为偷摘了城堡里种植的玫瑰，莫里斯被野兽囚禁了起来，得知此消息的贝儿赶到城堡，要求和父亲作交换。就这样，贝儿开始了和野兽的同居生活。在会说话的茶壶太太（艾玛·汤普森 Emma Thompson 饰）、烛台卢米亚（伊万·麦克格雷格 Ewan McGregor 饰）和时钟葛士华（伊恩·麦克莱恩 Ian McKellen 饰）的照顾和帮助下，贝儿渐渐发现，野兽在丑陋的外表下，隐藏了一颗善良温柔的心。实际上，野兽的真实身份是一位王子，因受到了女巫的诅咒而沦落至此，而贝儿，是解除诅咒最后的，也是唯一的希望。,110095,50
12428.0,25849049,超人总动员2 Incredibles 2,2018,['布拉德·伯德'],"['格雷格·T·尼尔森', '霍利·亨特', '莎拉·沃威尔', '赫克·米尔纳', '伊莱·富西尔', '凯瑟琳·基纳', '塞缪尔·杰克逊', '伊莎贝拉·罗西里尼', '鲍勃·奥登科克', '布拉德·伯德', '索菲亚·布什', '乔纳森·班克斯', '约翰·拉岑贝格', '金伯利·阿代尔·克拉克', '托亚·特纳']","['喜剧', '动作', '动画', '冒险']",118,美国,英语,7.9,232016,23.2,48.6,26.1,1.9,0.2,在一次挖地超人制造的大混乱中，超人家庭大力神巴鲍伯（格雷格·T·尼尔森 Craig T. Nelson配音）和弹力女超人巴荷莉（霍利·亨特 Holly Hunter 配音）和他们的子女巴小倩（莎拉·沃威尔 Sarah Vowell 配音）、巴小飞（赫克·米尔纳 Huck Milner 配音）使出浑身解数，然而不仅不能抓住狡猾的敌人，而且还因为对城市破坏太大而导致失去了政府的支持。此后不久，电信集团大亨温斯顿·狄弗（鲍勃·奥登科克 Bob Odenkirk 配音）通过酷冰侠鲁休斯（塞缪尔·杰克逊 Samuel L. Jackson 配音）找到鲍伯一家，希望将该公司的前沿技术应用到超人身上，更好地维护世界和平。可是狄弗只希望雇佣荷莉，偏偏荷莉大展雄风，成为了所有超人族群的偶像，这可令担任奶爸的鲍伯心有不甘。而就在此时，神秘对手悄然出现，似乎正试图摧毁荷莉他们所建立的新和平……,65663,9
12360.0,26260853,速度与激情8 The Fate of the Furious,2017,['F·加里·格雷'],"['范·迪塞尔', '杰森·斯坦森', '道恩·强森', '米歇尔·罗德里格兹', '泰瑞斯·吉布森', '卢达克里斯', '查理兹·塞隆', '库尔特·拉塞尔', '娜塔莉·伊曼纽尔', '卢克·伊万斯', '埃尔莎·帕塔奇', '克里斯托弗·海维尤', '斯科特·伊斯特伍德', '帕特里克·圣埃斯普利特', '卢克·霍克斯', '奥莱克·克鲁帕', '加里·维克斯', '马修·康威尔', '特戈·卡尔德隆', '唐·奥马尔', '塞莱斯汀·柯尼尔', '布莱恩·鲍曼', '马科·查卡', 'David Dman Escobar']","['动作', '犯罪']",136,美国,英语,7.0,300405,13.3,36.7,40.7,7.7,1.7,多米尼克（范·迪塞尔 Vin Diesel 饰）与莱蒂（米歇尔·罗德里格兹 Michelle Rodriguez 饰）共度蜜月，布莱恩与米娅退出了赛车界，这支曾环游世界的顶级飞车家族队伍的生活正渐趋平淡。然而，一位神秘女子Cipher（查理兹·塞隆 Charlize T heron 饰）的出现，令整个队伍卷入信任与背叛的危机，面临前所未有的考验。,96406,80
12148.0,3231742,钢铁侠3 Iron Man 3,2013,['沙恩·布莱克'],"['小罗伯特·唐尼', '盖·皮尔斯', '格温妮斯·帕特洛', '本·金斯利', '唐·钱德尔', '保罗·贝坦尼', '丽贝卡·豪尔', '乔恩·费儒', '泰·辛普金斯', '威廉姆·赛德勒', '詹姆斯·戴尔', '伊芳·齐玛', '阿什利·汉弥尔顿', '王学圻', '范冰冰']","['动作', '科幻']",8,美国 / 中国大陆,英语 / 汉语普通话,7.8,374627,24.4,46.0,26.5,2.5,0.5,自纽约事件以来，托尼·斯塔克（小罗伯特·唐尼 Robert Downey Jr. 饰）为前所未有的焦虑症所困扰。他疯狂投入钢铁侠升级版的研发，为此废寝忘食，甚至忽略了女友佩珀·波茨（格温妮斯·帕特洛 Gwyneth Paltrow 饰）的感受。与此同时，臭名昭著的恐怖头目曼达林（本·金斯利 Ben Kingsley 饰）制造了一连串的爆炸袭击事件，托尼当年最忠诚的保镖即在最近的一次袭击中身负重伤。未过多久，托尼、佩珀以及曾与他有过一面之缘的女植物学家玛雅（丽贝卡·豪尔 Rebecca Hall 饰）在家中遭到猛烈的炮火袭击，几乎丧命，而这一切似乎都与22年前那名偶然邂逅的科学家阿尔德里奇·基连（盖·皮尔斯 Guy Pearce 饰）及其终极生物的研究有关。即使有精密先进的铠甲护身，也无法排遣发自心底的焦虑。被击碎一切的托尼，如何穿越来自地狱的熊熊烈火……,109733,19
11594.0,11624706,小黄人大眼萌 Minions,2015,"['凯尔·巴尔达', '皮埃尔·柯芬']","['桑德拉·布洛克', '乔恩·哈姆', '迈克尔·基顿', '艾莉森·珍妮', '史蒂夫·库根', '珍妮弗·桑德斯', '杰弗里·拉什', '史蒂夫·卡瑞尔', '皮埃尔·柯芬', '凯蒂·米克松', '迈克尔·贝亚蒂', '真田广之', '大卫·罗森鲍姆', '亚历克斯·道丁', '保罗·索恩利']","['喜剧', '动画']",91,美国,英语 / 西班牙语,7.6,233294,21.8,43.1,30.7,3.9,0.6,从地球诞生之初，一种奇怪的生物便出现在这颗蓝色的星球上。他们不断进化、蜕变，终于成为我们所熟悉的小黄人的模样。小黄人们毕生寻找邪恶的老大，以成为他的部属为荣，但是千百万年来的努力最终化成一场空。经历了一段长久的沉寂，名叫凯文的小黄人决定再度上路，他带着热爱音乐的斯图尔特、成事不足败事有余的鲍勃，漂洋过海来到了1968年的美国。三个小家伙偶然听说奥兰多即将召开“恶人大会”，于是忙不迭地赶了过去，并且阴差阳错成为女魔头斯嘉丽·杀人狂（桑德拉·布洛克 Sandra Bullock 配音）的随从。很快斯嘉丽交给他们一个任务，那就是窃取英国女王的王冠。不知轻重的小家伙们笑嘻嘻地出征，等待他们的将是前所未有的大冒险……,60118,60
11533.0,25820460,美国队长3 Captain America: Civil War,2016,"['安东尼·罗素', '乔·罗素']","['克里斯·埃文斯', '小罗伯特·唐尼', '斯嘉丽·约翰逊', '塞巴斯蒂安·斯坦', '安东尼·麦凯', '唐·钱德尔', '杰瑞米·雷纳', '查德维克·博斯曼', '保罗·贝坦尼', '伊丽莎白·奥尔森', '保罗·路德', '艾米丽·万凯普', '汤姆·赫兰德', '丹尼尔·布鲁赫', '弗兰克·格里罗', '威廉·赫特', '马丁·弗瑞曼', '霍普·戴维斯', '玛丽莎·托梅', '吉姆·拉什', '金世佳']","['动作', '科幻', '冒险']",148,美国,科萨语 / 英语 / 德语 / 俄语 / 罗马尼亚语,7.9,406044,26.5,45.1,24.5,2.9,1.0,美国队长史蒂夫·罗杰斯（克里斯·埃文斯 Chris Evans 饰）带领着全新组建的复仇者联盟，继续维护世界和平。然而，一次执行任务时联盟成员不小心造成大量平民伤亡，从而激发政治压力，政府决定通过一套监管系统来管理和领导复仇者联盟。联盟内部因此分裂为两派：一方由史蒂夫· 罗杰斯领导，他主张维护成员自由，在免受政府干扰的情况下保护世界；另一方则追随托尼·斯塔克（小罗伯特·唐尼 Robert Downey Jr. 饰），他令人意外地决定支持政府的监管和责任制体系。神秘莫测的巴基（塞巴斯蒂安·斯坦 Sebastian Stan 饰）似乎成为内战的关键人物……,127427,245
11481.0,3878007,海王 Aquaman,2018,['温子仁'],"['杰森·莫玛', '艾梅柏·希尔德', '威廉·达福', '帕特里克·威尔森', '妮可·基德曼', '杜夫·龙格尔', '叶海亚·阿卜杜勒-迈丁', '特穆拉·莫里森', '林路迪', '迈克尔·比奇', '兰道尔·朴', '格拉汉姆·麦克泰维什', '雷·沃纳尔', '泰努伊·柯克伍德', '塔穆尔·柯克伍德', '丹泽尔·夸克', '卡恩·古尔杜尔', '奥蒂斯·丹吉', '克考亚·克库毛诺', '朱莉·安德鲁斯', '约翰·瑞斯-戴维斯', '杰曼·翰苏', '索菲亚·福雷斯特', '娜塔莉·萨福兰', '杰克·安德鲁', '汉克·阿莫斯', '帕特里克·考克斯', '罗伯特·朗斯特里特', '德维卡·帕利赫', '梅布尔·塔莫内', '文森特·B·拉戈斯', '加布里埃拉·佩特科娃', '爱丽丝·兰斯伯里', '帕特里克·艾奇逊', '约翰·盖蒂尔', '塔丽亚·杰德·霍尔特', '罗斯·克纳汉', '布拉登·刘易斯', '萨尔瓦多·梅伦达', '山姆·莫纳汉', '温妮·穆赞贝', '凯·潘塔诺', '安娜·帕奇', '乔恩·奎斯蒂德', '迪伦·斯图默', '米奇·武尔夫']","['动作', '奇幻', '冒险']",143,美国 / 澳大利亚,英语 / 毛利语 / 意大利语 / 俄语,7.6,776013,21.0,43.0,30.6,4.5,0.9,许多年前，亚特兰蒂斯女王（妮可·基德曼 Nicole Kidman 饰）和人类相知相恋，共同孕育了爱情的结晶——后来被陆地人称为海王的亚瑟·库瑞（杰森·莫玛 Jason Momoa 饰）。在成长的过程中，亚瑟接受海底导师维科（威廉·达福 Willem Dafoe 饰）的严苛训练，时刻渴望去看望母亲，然而作为混血的私生子这却是奢望。与此同时，亚瑟的同母异父兄弟奥姆（帕特里克·威尔森 Patrick Wilson 饰）成为亚特兰蒂斯的国王，他不满陆地人类对大海的荼毒与污染，遂谋划联合其他海底王国发动对陆地的全面战争。为了阻止他的野心，维科和奥姆的未婚妻湄拉（艾梅柏·希尔德 Amber Heard 饰）将亚瑟带到海底世界。宿命推动着亚瑟，去寻找失落已久的三叉戟，建立一个更加开明的海底王国……,267281,51
11422.0,1291552,指环王3：王者无敌 The Lord of the Rings: The Return of the King,2003,['彼得·杰克逊'],"['伊利亚·伍德', '西恩·奥斯汀', '维果·莫腾森', '奥兰多·布鲁姆', '伊恩·麦克莱恩', '肖恩·宾', '多米尼克·莫纳汉', '丽芙·泰勒', '约翰·贝西', '凯特·布兰切特', '比利·博伊德', '萨德文·布罗菲', '阿利斯泰尔·布朗宁', '马尔顿·索克斯', '伯纳德·希尔', '伊安·霍姆', '布鲁斯·霍普金斯', 'Ian Hughes', '劳伦斯·马克奥雷', 'Noel Appleby', '布雷特·麦肯齐', 'Alexandra Astin', 'Sarah McLeod', 'Maisy McLeod-Riera', '约翰·诺贝尔', 'Paul Norell', '米兰达·奥图', '布鲁斯·菲利普斯', '沙恩·朗吉', '约翰·瑞斯-戴维斯', 'Todd Rippon', '安迪·瑟金斯', 'Harry Sinclair', '乔尔·托贝克', '卡尔·厄本', '史蒂芬·乌瑞', '雨果·维文', '大卫·文翰', '阿兰·霍华德', '萨拉·贝克', 'Robert Pollock', '佩特·史密斯', '杰德·布罗菲', '菲利普·格里夫', '布拉德·道里夫', '克里斯托弗·李', '布鲁斯·斯宾斯', '吉诺·阿赛维多', 'Jarl Benzon', 'Jørn Benzon', 'Robert Catto', 'Michael Elsworth', '彼得·杰克逊', 'Sandro Kopp', '安德鲁·莱斯尼', '约瑟夫·米卡-亨特', '亨利·莫腾森', '克雷格·帕克', '克里斯蒂安·瑞沃斯', '迈克尔·斯曼内科 ', '霍华德·肖', '约翰·斯蒂芬森', '理查德·泰勒']","['剧情', '动作', '奇幻', '冒险']",201,美国 / 新西兰,英语 / 昆雅语 / 古英语 / 辛达林语,9.2,607870,68.2,25.7,5.6,0.4,0.2,魔幻战争逐渐进入高潮阶段。霍比特人弗拉多（伊利亚·伍德 Elijah Wood 饰）携带着魔戒，与伙伴山姆（Sean Astin 饰）以及狡猾阴暗的咕噜等前往末日山，一路上艰难险阻不断，魔君索伦为阻止魔戒被销毁用尽全力阻挠。另一方面，白袍巫师甘道夫（伊安·麦克莱恩 Ian McKellen 饰）率中土勇士们镇守刚铎首都——白城米那斯提里斯。魔兽大军压境，黑暗与光明的决战即将来临……本片是“指环王三部曲”的终结篇，根据英国作家J.R.R.托尔金（J.R.R. Tolkien）同名魔幻巨著《指环王》（The Lord of the Rings）改编，并荣获2004年第76届奥斯卡最佳影片、最佳导演、最佳改编剧本、最佳剪辑、最佳艺术指导、最佳服装设计、最佳化妆、最佳视觉效果、最佳音效、最佳配乐和最佳歌曲等11项大奖。,98255,41
11319.0,26931786,蜘蛛侠：英雄远征 Spider-Man: Far from Home,2019,['乔·沃茨'],"['汤姆·赫兰德', '赞达亚', '杰克·吉伦哈尔', '寇碧·史莫德斯', '塞缪尔·杰克逊', '乔恩·费儒', '玛丽莎·托梅', '雅各布·巴特朗', '安格瑞·赖斯', '马丁·斯塔尔', '瑞米·许', '纽曼·阿卡', '托尼·雷沃罗利', 'J·B·斯穆夫', '赫米基·马德拉', '戴维娜·西塔拉姆', '约瑟夫·朗', '露丝·霍洛克斯', '希滕·珀泰尔', '杰罗恩·凡·康宁斯伯格', '列尼斯·德洛桑托斯', '查利·蕾娅·埃斯奎尔', '费斯·洛根', 'J·K·西蒙斯', '小罗伯特·唐尼']","['动作', '科幻', '冒险']",127,美国,英语,7.7,506776,22.1,46.6,27.8,3.0,0.6,在与灭霸史诗般的战争结束后，地球似乎暂时回归和平。皮特（汤姆·赫兰德 Tom Holland 饰）回到了校园生活之中，他和好友相谈甚欢，并且有了心仪的女孩，然而内心最深处依然放不下对钢铁侠的追悼缅怀。去往欧洲游学的路上，皮特试图找机会和个性女孩米歇尔（赞达亚 Zendaya 饰）表白，谁知接连出现的元素怪兽打乱了他的表白计划。在这一过程中，与神盾局合作的神秘客（杰克·吉伦哈尔 Jake Gyllenhaal 饰）挺身而出，击退怪兽。自感不堪大任的皮特谢绝了尼克·弗瑞（塞缪尔·杰克逊 Samuel L. Jackson 饰），情愿将钢铁侠继承者的重任交到神秘客手中。令他意想不到的是，更可怕的危机接二连三袭来……,164593,28
11282.0,26213252,惊奇队长 Captain Marvel,2019,"['安娜·波顿', '瑞安·弗雷克']","['布丽·拉尔森', '裘德·洛', '塞缪尔·杰克逊', '本·门德尔森', '安妮特·贝宁', '麦肯娜·格瑞丝', '克拉克·格雷格', '嘉玛·陈', '李·佩斯', '杰曼·翰苏', '拉什纳·林奇', '阿基拉·阿克巴', '科林·福特', '卓库·莫度', '肯内特·米歇尔', '罗伯特·卡辛斯基', '詹姆斯·莫里森', '皮特·普劳泽克', '马修·马希尔', '安东尼·莫利纳利', '马修·弗林·贝罗斯', '加斯顿·达尔莫', '亚当·哈特', '马克·多尔蒂', '雷尼尔·鲁菲诺', '约翰·盖蒂尔', '斯坦·李', '克里斯·埃文斯', '斯嘉丽·约翰逊', '马克·鲁弗洛', '唐·钱德尔']","['动作', '科幻', '冒险']",124,美国 / 澳大利亚,英语,6.9,446100,9.6,33.7,48.2,7.3,1.2,在围剿斯克鲁人的战斗中，克里人星际战队成员弗斯（布丽·拉尔森 Brie Larson 饰）不幸成为对方的俘虏。斯克鲁人尝试探究弗斯的记忆，最终发现连弗斯本人都不知道的一段往事，进而也得知名为温迪•劳森博士的女子掌握着他们急于得到的时空引擎。趁对方不备，拥有强大超能力的弗斯摆脱束缚，逃到了代号为C-53的地球，而这里也正是她那段失落的记忆的发生地。未过多久，神盾局探员弗瑞特工（塞缪尔·杰克逊 Samuel L. Jackson 饰）找上门来，而紧随其后的斯克鲁人更是引发了地球人前所未见的大骚动。在这一过程中，弗瑞特工意识到事态的严重性，并且帮助弗斯认清本来的自己。倔强的弗斯，终于找到了真正需要保护的东西……,152058,26
